,Cp,Ct,Ce,Rate
0,1.4071257801860282,4,0.0,6.0084270813943395
1,2.7966661549464504,4,0.010694155929413812,6.0084270813943395
2,4.168845687034958,4,0.03186754312194329,6.0084270813943395
3,5.523886067065323,4,0.0633085770156822,6.0084270813943395
4,6.862006150250384,4,0.10480896594005945,6.0084270813943395
5,8.183421992671066,4,0.1561636645408179,6.0084270813943395
6,9.488346887081475,4,0.21717082783460778,6.0084270813943395
7,10.776991398255975,4,0.2876317658848839,6.0084270813943395
8,12.049563397884125,4,0.3673508990909042,6.0084270813943395
9,13.306268099019254,4,0.4561357140817327,6.0084270813943395
10,13.140182309900352,4,0.5537967202072578,0.0
11,12.976217213508656,4,0.6494532506889252,0.0
12,12.814345686548126,4,0.7431366568063551,0.0
13,12.654540952670173,4,0.8348778454323925,0.0
14,12.496776578035638,4,0.9247072850473996,0.0
15,12.341026466933535,4,1.0126550116741104,0.0
16,12.187264857455851,4,1.0987506347340819,0.0
17,12.03546631722766,4,1.1830233428267674,0.0
18,11.885605739191858,4,1.265501909432214,0.0
19,11.737658337447822,4,1.3462146985383874,0.0
20,11.5915996431433,4,1.425189670194099,0.0
21,11.447405500418842,4,1.5024543859885127,0.0
22,11.305052062404119,4,1.578036014458183,0.0
23,11.164515787265447,4,1.6519613364225723,0.0
24,11.025773434303874,4,1.7242567502489778,0.0
25,10.88880206010318,4,1.794948277047795,0.0
26,10.75357901472715,4,1.8640615657990156,0.0
27,10.620081937965484,4,1.9316218984108695,0.0
28,10.488288755627735,4,1.997654194711484,0.0
29,10.35817767588465,4,2.0621830173744473,0.0
30,10.22972718565632,4,2.125232576779125,0.0
31,10.102916047046506,4,2.1868267358065916,0.0
32,9.977723293822613,4,2.246989014572015,0.0
33,9.854128227940667,4,2.305742595094319,0.0
34,9.732110416114734,4,2.363110325903951,0.0
35,9.611649686430257,4,2.419114726589553,0.0
36,9.49272612500067,4,2.4737779922843424,0.0
37,9.37532007266682,4,2.527121998092986,0.0
38,9.259412121738585,4,2.5791683034597472,0.0
39,9.144983112778172,4,2.629938156478666,0.0
40,9.032014131424578,4,2.6794524981465426,0.0
41,8.92048650525865,4,2.7277319665594555,0.0
42,8.810381800708258,4,2.77479690105357,0.0
43,8.701681819993071,4,2.820667346290945,0.0
44,8.594368598108375,4,2.865363056291081,0.0
45,8.488424399847508,4,2.9089034984088924,0.0
46,8.383831716862376,4,2.9513078572598253,0.0
47,8.280573264761548,4,2.9925950385928046,0.0
48,8.178631980245505,4,3.032783673111687,0.0
49,8.07799101827851,4,3.071892120245904,0.0
50,7.978633749296657,4,3.1099384718709517,0.0
51,7.880543756451643,4,3.146940555979387,0.0
52,7.783704832889788,4,3.1829159403029763,0.0
53,7.688100979065872,4,3.2178819358866355,0.0
54,7.593716400091309,4,3.2518556006147974,0.0
55,7.500535503116274,4,3.284853742690819,0.0
56,7.408542894745291,4,3.316892924070052,0.0
57,7.31772337848589,4,3.347989463847184,0.0
58,7.228061952229905,4,3.378159441598438,0.0
59,7.139543805766981,4,3.4074187006792367,0.0
60,7.052154318329887,4,3.435782851477904,0.0
61,6.9658790561712385,4,3.4632672746259785,0.0
62,6.88070377017121,4,3.489887124165722,0.0
63,6.796614393475847,4,3.5156573306753636,0.0
64,6.713597039165594,4,3.540592604352647,0.0
65,6.631637997953646,4,3.5647074380572255,0.0
66,6.5507237359137305,4,3.588016110312438,0.0
67,6.470840892236972,4,3.610532688267007,0.0
68,6.391976277017434,4,3.632271030617179,0.0
69,6.314116869066002,4,3.6532447904898206,0.0
70,6.237249813752214,4,3.6734674182869997,0.0
71,6.161362420873715,4,3.692952164492535,0.0
72,6.0864421625529515,4,3.711712082441032,0.0
73,6.012476671160778,4,3.729760031049883,0.0
74,5.93945373726662,4,3.747108677514725,0.0
75,5.867361307614857,4,3.7637704999688397,0.0
76,5.7961874831271,4,3.7797577901069492,0.0
77,5.725920516930008,4,3.7950826557739026,0.0
78,5.656548812408345,4,3.809757023518688,0.0
79,5.588060921282938,4,3.8237926411142493,0.0
80,5.520445541713216,4,3.837201080043531,0.0
81,5.453691516424025,4,3.84999373795222,0.0
82,5.387787830856407,4,3.862181841068605,0.0
83,5.322723611342026,4,3.8737764465909925,0.0
84,5.258488123300952,4,3.8847884450431,0.0
85,5.195070769462498,4,3.8952285625978593,0.0
86,5.132461088108809,4,3.905107363370031,0.0
87,5.070648751340932,4,3.9144352516780456,0.0
88,5.009623563367044,4,3.9232224742754833,0.0
89,4.949375458812603,4,3.931479122552579,0.0
90,4.8898945010520904,4,3.939215134708155,0.0
91,4.831170880562113,4,3.9464402978923694,0.0
92,4.773194913295557,4,3.95316425032066,0.0
93,4.715957039076544,4,3.9593964833592685,0.0
94,4.659447820015925,4,3.96514634358272,0.0
95,4.603657938947028,4,3.970423034803612,0.0
96,4.548578197881432,4,3.9752356200751016,0.0
97,4.494199516484482,4,3.9795930236664296,0.0
98,4.440512930570306,4,3.9835040330118465,0.0
99,4.387509590616093,4,3.9869773006332907,0.0
100,4.33518076029536,4,3.99002134603716,0.0
101,4.283517815029995,4,3.9926445575855216,0.0
102,4.2325122405608155,4,3.994855194342099,0.0
103,4.18215563153641,4,3.9966613878933615,0.0
104,4.1324396901200355,4,3.9980711441450483,0.0
105,4.083356224614333,4,3.999092345094458,0.0
106,4.0348971481036315,4,3.9997327505788087,0.0
107,4.03488801478004,4,3.999999999999998,0.20424920583559114
108,4.034889611049528,4,4.000265148912326,0.20424920583559114
109,4.034901790106895,4,4.0005282948245675,0.20424920583559114
110,4.034924407034406,4,4.000789533388714,0.20424920583559114
111,4.034957318777635,4,4.001048958428421,0.20424920583559114
112,4.035000384121617,4,4.0013066619670745,0.20424920583559114
113,4.035053463667319,4,4.001562734255449,0.20424920583559114
114,4.035116419808388,4,4.00181726379898,0.20424920583559114
115,4.035189116708227,4,4.002070337384651,0.20424920583559114
116,4.03527142027733,4,4.00232204010751,0.20424920583559114
117,3.9875296604845207,4,4.0025724553968,0.0
118,3.9403950389056153,4,4.002458130155467,0.0
119,3.8938597928204057,4,4.001986450661967,0.0
120,3.847916258802974,4,4.001164688062371,0.0
121,3.879201887493821,4,3.999999999999999,0.327274218500463
122,3.910106331247784,4,3.999081934344952,0.327274218500463
123,3.940634448719418,4,3.9984057197614136,0.327274218500463
124,3.970791036430524,4,3.9979666581014945,0.327274218500463
125,4.000580829564914,4,3.997760123376795,0.327274218500463
126,4.030008502753003,4,3.997781560743825,0.327274218500463
127,4.0590786708463735,4,3.998026485503095,0.327274218500463
128,4.087795889682423,4,3.998490482111704,0.327274218500463
129,4.116164656839233,4,3.999169203209241,0.327274218500463
130,4.14418941238079,4,4.000058368656829,0.327274218500463
131,4.095229523550397,4,4.00115376458913,0.0
132,4.046892196595146,4,4.001868740357235,0.0
133,3.9991694716596746,4,4.002210918624644,0.0
134,3.952053490704427,4,4.002187803627709,0.0
135,3.9055364962032697,4,4.001806782849492,0.0
136,3.859610829857767,4,4.00107512867098,0.0
137,3.8891729954474292,4,3.999999999999999,0.31984035379040143
138,3.918375359608957,4,3.999157714765399,0.31984035379040143
139,3.9472225080917123,4,3.9985437688662095,0.31984035379040143
140,3.9757189680025857,4,3.998153727284323,0.31984035379040143
141,4.003869208556103,4,3.9979832231137817,0.31984035379040143
142,4.031677641814953,4,3.9980279566031425,0.31984035379040143
143,4.059148623421031,4,3.9982836942107522,0.31984035379040143
144,4.0862864533171415,4,3.99874626767275,0.31984035379040143
145,4.1130953764594596,4,3.999411573083647,0.31984035379040143
146,4.139579583520883,4,4.000275569989303,0.31984035379040143
147,4.090839147465859,4,4.001334280492143,0.0
148,4.0427183222035685,4,4.002014517481144,0.0
149,3.9952091857721395,4,4.002323866397035,0.0
150,3.9483039175406414,4,4.002269794824285,0.0
151,3.9019947969129083,4,4.001859654156929,0.0
152,3.8562742020479273,4,4.001100681241875,0.0
153,3.8862886405681656,4,4.0,0.32090771651855643
154,3.915937422841937,4,3.999135793668317,0.32090771651855643
155,3.9452252095866607,4,3.9985034860500366,0.32090771651855643
156,3.97415660191824,4,3.998098571148915,0.32090771651855643
157,4.002736142113444,4,3.9979166121827614,0.32090771651855643
158,4.030968314362542,4,3.997953240610235,0.32090771651855643
159,4.0588575455123035,4,3.998204155170753,0.32090771651855643
160,4.086408205799505,4,3.998665120937349,0.32090771651855643
161,4.113624609575044,4,3.999331968382301,0.32090771651855643
162,4.1405110160187935,4,4.000200592455365,0.32090771651855643
163,4.091917597873755,4,4.001266951674448,0.0
164,4.043941767613298,4,4.001955896585562,0.0
165,3.9965756292945454,4,4.002274989205373,0.0
166,3.949811387972599,4,4.00223167407005,0.0
167,3.903641348408606,4,4.001833279895709,0.0
168,3.8580579137943696,4,4.0010870212164065,0.0
169,3.8877842414166772,4,3.9999999999999982,0.3190999050630113
170,3.9171483321730136,4,3.999147160234765,0.3190999050630113
171,3.946154803298501,4,3.9985239691414947,0.3190999050630113
172,3.974808212982699,4,3.9981259634810877,0.3190999050630113
173,4.00311306112487,4,3.9979487485772998,0.3190999050630113
174,4.031073790079599,4,3.9979879973526615,0.3190999050630113
175,4.058694785392859,4,3.9982394493773854,0.3190999050630113
176,4.085980376528677,4,3.9986989099311026,0.3190999050630113
177,4.112934837586491,4,3.9993622490772447,0.3190999050630113
178,4.139562388009342,4,4.0002254007499145,0.3190999050630113
179,4.09113653635958,4,4.001284361853085,0.0
180,4.043325990250361,4,4.0019672383793345,0.0
181,3.996122883072979,4,4.002281564893555,0.0
182,3.9495194488413334,4,4.002234758911719,0.0
183,3.9035080209048014,4,4.0018341225551834,0.0
184,3.8580810306775812,4,4.00108684418264,0.0
185,3.8132310063842887,4,4.000000000000001,0.0
186,3.851022006049186,4,3.998580555648521,0.3504450241518171
187,3.8883496345328563,4,3.9974591106715662,0.3504450241518171
188,3.9252198008781343,4,3.9966298786529113,0.3504450241518171
189,3.9616383385598235,4,3.996087162061823,0.3504450241518171
190,3.9976110064513253,4,3.995825351003208,0.3504450241518171
191,4.0331434897788885,4,3.9958389219846127,0.3504450241518171
192,4.068241401063659,4,3.996122436699849,0.3504450241518171
193,4.102910281051682,4,3.996670540829014,0.3504450241518171
194,4.1371555996320035,4,3.997477962854706,0.3504450241518171
195,4.170982756743024,4,3.9985395128942125,0.3504450241518171
196,4.122325649039679,4,3.9998500815474634,0.0
197,4.07428665251756,4,4.000780895860404,0.0
198,4.026857864832129,4,4.001339539610998,0.0
199,3.9800314847184226,4,4.001533478882679,0.0
200,3.9337998106980714,3,4.00137006372703,0.0
201,3.88815523980288,3,4.00085652980401,0.0
202,3.8430902663147237,3,4.000000000000002,0.0
203,3.798597480521559,3,3.998807486023993,0.0
204,3.7546695674893633,3,3.9972858899821744,0.0
205,3.7112993058497645,3,3.995442005931229,0.0
206,3.6684795666031924,3,3.99328252141061,0.0
207,3.626203311937335,3,3.9908140189540733,0.0
208,3.5844635940607046,3,3.9880429775807453,0.0
209,3.5432535540511347,3,3.9849757742659935,0.0
210,3.502566420718996,3,3.9816186853923603,0.0
211,3.462395509484958,3,3.9779778881808423,0.0
212,3.42273422127211,3,3.9740594621027534,0.0
213,3.383576041412244,3,3.9698693902724402,0.0
214,3.344914538566139,3,3.9654135608211023,0.0
215,3.306743363657647,3,3.960697768251965,0.0
216,3.269056248821421,3,3.9557277147770473,0.0
217,3.2318470063641,3,3.950509011635785,0.0
218,3.1951095277387798,3,3.94504718039572,0.0
219,3.1588377825326077,3,3.939347654235527,0.0
220,3.1230258174673247,3,3.9334157792105846,0.0
221,3.087667755412589,3,3.9272568155013357,0.0
222,3.052757794411927,3,3.920875938644661,0.0
223,3.0182902067211392,3,3.9142782407484926,0.0
224,2.9842593378590094,3,3.907468731689885,0.0
225,2.9506596056701535,3,3.90045234029677,0.0
226,2.9174854993998602,3,3.8932339155136075,0.0
227,2.884731578780764,3,3.885818227551143,0.0
228,2.8523924731311983,3,3.878209969020487,0.0
229,2.8204628804650884,3,3.870413756051729,0.0
230,2.7889375666132246,3,3.86243412939727,0.0
231,2.757811364355777,3,3.8542755555201116,0.0
232,2.72707917256591,3,3.845942427667262,0.0
233,2.696735955364348,3,3.837439066928492,0.0
234,2.666776741284756,3,3.828769723280604,0.0
235,2.6371966224497982,3,3.819938576617435,0.0
236,2.6079907537577336,3,3.8109497377657604,0.0
237,2.57915435207942,3,3.8018072494872994,0.0
238,2.5506826954655835,3,3.7925150874669993,0.0
239,2.522571122364236,3,3.7830771612877885,0.0
240,2.4948150308480974,3,3.7734973153919693,0.0
241,2.467409877851902,3,3.763779330029435,0.0
242,2.4403511784194625,3,3.7539269221928855,0.0
243,2.413634504960363,3,3.7439437465402072,0.0
244,2.3872554865161617,3,3.733833396304201,0.0
245,2.3612098080359805,3,3.7235994041898115,0.0
246,2.3354932096613568,3,3.713245243259042,0.0
247,2.31010148602025,3,3.7027743278036995,0.0
248,2.285030485530073,3,3.692190014206145,0.0
249,2.2602761097096433,3,3.681495601788207,0.0
250,2.2358343124999305,3,3.67069433364841,0.0
251,2.211701099593498,3,3.659789397487682,0.0
252,2.1878725277725186,3,3.6487839264236857,0.0
253,2.164344704255258,3,3.6376809997939366,0.0
254,2.1411137860509215,3,3.6264836439478425,0.0
255,2.1181759793227477,3,3.615194833027826,0.0
256,2.0955275387592542,3,3.6038174897396673,0.0
257,2.0731647669535223,3,3.592354486112216,0.0
258,2.051084013790426,3,3.5808086442466096,0.0
259,2.0292816758416934,3,3.5691827370551423,0.0
260,2.007754195768713,3,3.55747948898992,0.0
261,1.9864980617329724,3,3.5457015767614384,0.0
262,1.9655098068140444,3,3.5338516300472222,0.0
263,1.9447860084350148,3,3.52193223219065,0.0
264,1.9243232877952585,3,3.509945920890107,0.0
265,1.904118309310476,3,3.497895188878586,0.0
266,1.8841677800598886,3,3.4857824845938676,0.0
267,1.864468449240506,3,3.4736102128394095,0.0
268,1.8450171076283755,3,3.461380735436057,0.0
269,1.8258105870467225,3,3.4490963718647185,0.0
270,1.8068457598408934,3,3.4367593999001014,0.0
271,1.7881195383600155,3,3.424372056235651,0.0
272,1.7696288744452882,3,3.411936537099797,0.0
273,1.7513707589248177,3,3.3994549988636225,0.0
274,1.7333422211149156,3,3.3869295586400874,0.0
275,1.715540328327776,3,3.3743622948748957,0.0
276,1.6979621853854483,3,3.3617552479291373,0.0
277,1.6806049341400315,3,3.349110420653805,0.0
278,1.6634657530000019,3,3.3364297789563007,0.0
279,1.6465418564626004,3,3.3237152523590328,0.0
280,1.6298304946522042,3,3.3109687345502197,0.0
281,1.6133289528646007,3,3.2981920839269945,0.0
282,1.597034551117091,3,3.28538712413092,0.0
283,1.5809446437043495,3,3.2725556445760144,0.0
284,1.5650566187599648,3,3.259699400969389,0.0
285,1.5493678978235879,3,3.2468201158245975,0.0
286,1.5338759354136176,3,3.2339194789677896,0.0
287,1.5185782186053545,3,3.2209991480367774,0.0
288,1.503472266614546,3,3.208060748973099,0.0
289,1.4885556303862642,3,3.1951058765071734,0.0
290,1.4738258921890381,3,3.1821360946366544,0.0
291,1.4592806652141803,3,3.1691529370980525,0.0
292,1.4449175931802374,3,3.156157907831735,0.0
293,1.4307343499425016,3,3.143152481440383,0.0
294,1.416728639107515,3,3.130138103640999,0.0
295,1.4028981936525076,3,3.1171161917105445,0.0
296,1.3892407755497027,3,3.104088134925303,0.0
297,1.375754175395425,3,3.091055294994048,0.0
298,1.3624362120439588,3,3.078019006485098,0.0
299,1.3492847322460837,3,3.0649805772473453,0.0
300,1.3362976102922381,3,3.051941288825336,0.0
301,1.3234727476602453,3,3.0389023968684845,0.0
302,1.310808072667547,3,3.025865131534501,0.0
303,1.2983015401278846,3,3.012830697887112,0.0
304,1.5403994372332055,3,2.999800276288142,1.0864942675629627
305,1.7794715237952248,3,2.9887088299113245,1.0864942675629627
306,2.0155564394242003,3,2.9795186263848423,1.0864942675629627
307,2.248692329532301,3,2.972192513763941,1.0864942675629627
308,2.478916851655143,3,2.9666939123637808,1.0864942675629627
309,2.706267181692462,3,2.962986806702395,1.0864942675629627
310,2.9307800200689567,3,2.9610357375523195,1.0864942675629627
311,3.152491597816329,3,2.9608057940994454,1.0864942675629627
312,3.371437682577519,3,2.9622626062076938,1.0864942675629627
313,3.5876535845341406,3,2.9653723367881044,1.0864942675629627
314,3.5467258560372596,3,2.9701016742709743,0.0
315,3.5063171568080023,3,2.9744840180523977,0.0
316,3.4664208521313356,3,2.97852594990694,0.0
317,3.4270303921565297,3,2.9822339511638454,0.0
318,3.3881393108116105,3,2.98561440411539,0.0
319,3.349741224731694,3,2.988673593406281,0.0
320,3.311829832201035,3,2.991417707404354,0.0
321,3.2743989121086043,3,2.9938528395528086,0.0
322,3.2374423229170275,3,2.9959849897042328,0.0
323,3.200954001644712,3,2.9978200654366502,0.0
324,3.1649279628609968,3,2.9993638833518315,0.0
325,3.129358297694148,3,3.000622170356101,0.0
326,3.0942391728520557,3,3.00160056492387,0.0
327,3.05956482965545,3,3.002304618344124,0.0
328,3.025329583083484,3,3.0027397959500903,0.0
329,2.9915278208315255,3,3.002911478332304,0.0
330,2.958154002381006,3,3.0028249625352976,0.0
331,2.925202658081161,3,3.002485463238125,0.0
332,2.8926683882425217,3,3.001898113918932,0.0
333,2.860545862241997,3,3.0010679680037913,0.0
334,2.828829817639409,3,3.0000000000000013,0.0
335,2.861653509532031,3,2.998699106614061,0.2738711824680335
336,2.894071795523907,3,2.997657560076237,0.2738711824680335
337,2.92608984836986,3,2.996870308265639,0.2738711824680335
338,2.957712774669808,3,2.996332376770431,0.2738711824680335
339,2.988945615714983,3,2.996038867794466,0.2738711824680335
340,3.0197933483233195,3,2.995984959078662,0.2738711824680335
341,3.0502608856641618,3,2.9961659028369207,0.2738711824680335
342,3.0803530780724215,3,2.9965770247064074,0.2738711824680335
343,3.110074713852318,3,2.9972137227119893,0.2738711824680335
344,3.139430520070839,3,2.9980714662446557,0.2738711824680335
345,3.1042867131143477,3,2.999145795053735,0.0
346,3.0695879136315436,3,2.9999448660309955,0.0
